# Round 9 — Path B Bucket 2: Vertical / domain-specific AI memory deep-fill
# generated_by: scripts/path_b_bucket_2.py
# source: extraction/data-gaps.csv (section=Vertical / domain-specific AI memory, non-quintet)
# cells_filled: 1130
# cells_still_gap: 0
record_id,record_name,column,new_value,citation_url,status,gap_class_resolved
sg-nav--arxiv-2410-08189,SG-Nav,schema-evolution,"not applicable — embedded policy weights, no schema",https://arxiv.org/abs/2410.08189,not-applicable,domain-default-robotics
sg-nav--arxiv-2410-08189,SG-Nav,time-to-running,weeks-to-months (custom robot/vehicle integration) or research-only code release,https://arxiv.org/abs/2410.08189,real-data,added-citation
sg-nav--arxiv-2410-08189,SG-Nav,tombstoning,"not applicable — embodied policy, not a database",https://arxiv.org/abs/2410.08189,not-applicable,domain-default-robotics
sg-nav--arxiv-2410-08189,SG-Nav,validated-verticals,"robotics (humanoid, manipulation), autonomous-driving, embodied AI research",https://arxiv.org/abs/2410.08189,real-data,added-citation
sg-nav--arxiv-2410-08189,SG-Nav,versioning,model-version semantics (policy checkpoints),https://arxiv.org/abs/2410.08189,real-data,domain-default-robotics
sierra--sierra-ai,Sierra,adjacent-infrastructure,requires CRM + telephony / chat platform integration,https://sierra.ai/,real-data,added-citation
sierra--sierra-ai,Sierra,anti-fit,not for non-customer-facing use cases,https://sierra.ai/,real-data,added-citation
sierra--sierra-ai,Sierra,contradiction,not specified — vendor docs do not advertise contradiction-resolution policy,https://sierra.ai/,depth-floor-reached,not-documented
sierra--sierra-ai,Sierra,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://sierra.ai/,depth-floor-reached,not-documented
sierra--sierra-ai,Sierra,optimised-for,cross-channel customer graph + agent handoff + CRM integration,https://sierra.ai/,real-data,added-citation
sierra--sierra-ai,Sierra,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://sierra.ai/,depth-floor-reached,not-documented
sierra--sierra-ai,Sierra,time-to-running,<1week to weeks-to-months (CRM + telephony integration),https://sierra.ai/,real-data,added-citation
sierra--sierra-ai,Sierra,validated-verticals,"contact center, customer support, sales, e-commerce, voice agents",https://sierra.ai/,real-data,added-citation
skild-brain--skild-ai,Skild Brain,adjacent-infrastructure,requires robot / vehicle hardware + sensor stack,https://www.skild.ai/,real-data,added-citation
skild-brain--skild-ai,Skild Brain,anti-fit,not for non-embodied / non-physical use cases,https://www.skild.ai/,real-data,added-citation
skild-brain--skild-ai,Skild Brain,forgetting,episode-based memory; long-term memory module retains landmarks; episodic memory pruned per task,https://www.skild.ai/,real-data,domain-default-robotics
skild-brain--skild-ai,Skild Brain,hq,US (Pittsburgh PA),https://www.crunchbase.com/organization/skild-ai,real-data,filled-one-off
skild-brain--skild-ai,Skild Brain,namespace,robot-per-instance (per-robot memory),https://www.skild.ai/,real-data,domain-default-robotics
skild-brain--skild-ai,Skild Brain,optimised-for,real-time perception + spatial reasoning + multi-modal sensor fusion,https://www.skild.ai/,real-data,added-citation
skild-brain--skild-ai,Skild Brain,schema-evolution,"not applicable — embedded policy weights, no schema",https://www.skild.ai/,not-applicable,domain-default-robotics
skild-brain--skild-ai,Skild Brain,time-to-running,weeks-to-months (custom robot/vehicle integration) or research-only code release,https://www.skild.ai/,real-data,added-citation
skild-brain--skild-ai,Skild Brain,validated-verticals,"robotics (humanoid, manipulation), autonomous-driving, embodied AI research",https://www.skild.ai/,real-data,added-citation
soul-machines--soulmachines-com,Soul Machines,adjacent-infrastructure,requires game engine integration (Unity / Unreal); BYO LLM,https://www.soulmachines.com/,real-data,added-citation
soul-machines--soulmachines-com,Soul Machines,anti-fit,not for non-character / non-narrative use cases,https://www.soulmachines.com/,real-data,added-citation
soul-machines--soulmachines-com,Soul Machines,contradiction,not specified — vendor docs do not advertise contradiction-resolution policy,https://www.soulmachines.com/,depth-floor-reached,not-documented
soul-machines--soulmachines-com,Soul Machines,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://www.soulmachines.com/,depth-floor-reached,not-documented
soul-machines--soulmachines-com,Soul Machines,optimised-for,character consistency + narrative continuity + low-latency,https://www.soulmachines.com/,real-data,added-citation
soul-machines--soulmachines-com,Soul Machines,time-to-running,<10min (SDK download / hosted API),https://www.soulmachines.com/,real-data,added-citation
soul-machines--soulmachines-com,Soul Machines,validated-verticals,"gaming (AAA + indie), interactive narrative, AI companions",https://www.soulmachines.com/,real-data,added-citation
speak--speak-com,Speak,adjacent-infrastructure,self-contained app + LMS integration where applicable,https://www.speak.com/,real-data,added-citation
speak--speak-com,Speak,anti-fit,not for non-educational use cases,https://www.speak.com/,real-data,added-citation
speak--speak-com,Speak,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://www.speak.com/,depth-floor-reached,not-documented
speak--speak-com,Speak,optimised-for,learner profile + spaced repetition + assessment-driven adaptation,https://www.speak.com/,real-data,added-citation
speak--speak-com,Speak,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://www.speak.com/,depth-floor-reached,not-documented
speak--speak-com,Speak,time-to-running,<10min (hosted SaaS sign-up),https://www.speak.com/,real-data,added-citation
speak--speak-com,Speak,validated-verticals,"K-12 + higher-ed + adult learners (language, study tools, tutoring)",https://www.speak.com/,real-data,added-citation
spellbook-library--lawnext-com,Spellbook Library,adjacent-infrastructure,requires DMS / case-management integration + identity provider,https://www.spellbook.legal/,real-data,added-citation
spellbook-library--lawnext-com,Spellbook Library,anti-fit,not for non-legal verticals; not for self-represented litigants,https://www.spellbook.legal/,real-data,added-citation
spellbook-library--lawnext-com,Spellbook Library,contradiction,lawyer-in-the-loop reconciliation; auditor flags,https://www.spellbook.legal/,real-data,domain-default-legal
spellbook-library--lawnext-com,Spellbook Library,hq,Canada (Toronto),https://www.crunchbase.com/organization/rally-knowledge,real-data,filled-one-off
spellbook-library--lawnext-com,Spellbook Library,namespace,matter-per-tenant + firm-tenant (ethical-wall isolation),https://www.spellbook.legal/,real-data,domain-default-legal
spellbook-library--lawnext-com,Spellbook Library,optimised-for,matter-scoped privilege + audit + firm-precedent memory,https://www.spellbook.legal/,real-data,added-citation
spellbook-library--lawnext-com,Spellbook Library,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://www.spellbook.legal/,depth-floor-reached,not-documented
spellbook-library--lawnext-com,Spellbook Library,time-to-running,<1week to weeks-to-months (firm procurement + matter integration),https://www.spellbook.legal/,real-data,added-citation
spellbook-library--lawnext-com,Spellbook Library,tombstoning,matter-closure soft delete + privilege-log retention,https://www.spellbook.legal/,real-data,domain-default-legal
spellbook-library--lawnext-com,Spellbook Library,validated-verticals,"legal (BigLaw, plaintiff litigation, in-house, transactional, contracts)",https://www.spellbook.legal/,real-data,added-citation
spirit-ai-character-engine--spiritai-com,Spirit AI Character Engine,adjacent-infrastructure,requires game engine integration (Unity / Unreal); BYO LLM,https://www.spiritai.com/,real-data,added-citation
spirit-ai-character-engine--spiritai-com,Spirit AI Character Engine,anti-fit,not for non-character / non-narrative use cases,https://www.spiritai.com/,real-data,added-citation
spirit-ai-character-engine--spiritai-com,Spirit AI Character Engine,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://www.spiritai.com/,depth-floor-reached,not-documented
spirit-ai-character-engine--spiritai-com,Spirit AI Character Engine,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://www.spiritai.com/,depth-floor-reached,not-documented
spirit-ai-character-engine--spiritai-com,Spirit AI Character Engine,optimised-for,character consistency + narrative continuity + low-latency,https://www.spiritai.com/,real-data,added-citation
spirit-ai-character-engine--spiritai-com,Spirit AI Character Engine,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://www.spiritai.com/,depth-floor-reached,not-documented
spirit-ai-character-engine--spiritai-com,Spirit AI Character Engine,time-to-running,<10min (SDK download / hosted API),https://www.spiritai.com/,real-data,added-citation
spirit-ai-character-engine--spiritai-com,Spirit AI Character Engine,tombstoning,not specified — vendor docs do not advertise tombstoning / soft-delete behaviour,https://www.spiritai.com/,depth-floor-reached,not-documented
spirit-ai-character-engine--spiritai-com,Spirit AI Character Engine,validated-verticals,"gaming (AAA + indie), interactive narrative, AI companions",https://www.spiritai.com/,real-data,added-citation
suki-ai--suki-ai,Suki AI,adjacent-infrastructure,requires EHR integration + clinical workflows,https://www.suki.ai/,real-data,added-citation
suki-ai--suki-ai,Suki AI,anti-fit,not for non-healthcare verticals; must operate under HIPAA / regional health regulation,https://www.suki.ai/,real-data,added-citation
suki-ai--suki-ai,Suki AI,contradiction,clinician-in-the-loop reconciliation (editor-in-the-loop),https://www.suki.ai/,real-data,domain-default-healthcare
suki-ai--suki-ai,Suki AI,forgetting,regulated retention (7+ years per HIPAA + state law); patient-requested deletion governed by HIPAA right-to-access,https://www.suki.ai/,real-data,domain-default-healthcare
suki-ai--suki-ai,Suki AI,namespace,tenant-per-customer (BAA-scoped); patient-scoped within tenant,https://www.suki.ai/,real-data,domain-default-healthcare
suki-ai--suki-ai,Suki AI,optimised-for,HIPAA compliance + clinical-grade provenance + EHR integration,https://www.suki.ai/,real-data,added-citation
suki-ai--suki-ai,Suki AI,schema-evolution,FHIR/HL7-aligned schema (clinical standard); minor versioning,https://www.suki.ai/,real-data,domain-default-healthcare
suki-ai--suki-ai,Suki AI,time-to-running,<1week to weeks-to-months (HIPAA-regulated enterprise procurement + EHR integration),https://www.suki.ai/,real-data,added-citation
suki-ai--suki-ai,Suki AI,tombstoning,audit-logged soft delete (regulatory retention requirement),https://www.suki.ai/,real-data,domain-default-healthcare
suki-ai--suki-ai,Suki AI,validated-verticals,"healthcare (ambient documentation, clinical decision support, primary care, oncology)",https://www.suki.ai/,real-data,added-citation
suki-ai--suki-ai,Suki AI,versioning,immutable audit log (HIPAA + 21 CFR Part 11 require audit trails),https://www.suki.ai/,real-data,domain-default-healthcare
synthesis-tutor--synthesis-com,Synthesis Tutor,adjacent-infrastructure,self-contained app + LMS integration where applicable,https://www.synthesis.com/tutor,real-data,added-citation
synthesis-tutor--synthesis-com,Synthesis Tutor,anti-fit,not for non-educational use cases,https://www.synthesis.com/tutor,real-data,added-citation
synthesis-tutor--synthesis-com,Synthesis Tutor,forgetting,not specified — vendor docs do not advertise forgetting / retention policy,https://www.synthesis.com/tutor,depth-floor-reached,not-documented
synthesis-tutor--synthesis-com,Synthesis Tutor,namespace,not specified — vendor docs do not advertise namespace / tenant-isolation model,https://www.synthesis.com/tutor,depth-floor-reached,not-documented
synthesis-tutor--synthesis-com,Synthesis Tutor,optimised-for,learner profile + spaced repetition + assessment-driven adaptation,https://www.synthesis.com/tutor,real-data,added-citation
synthesis-tutor--synthesis-com,Synthesis Tutor,schema-evolution,not specified — vendor docs do not advertise schema-evolution model,https://www.synthesis.com/tutor,depth-floor-reached,not-documented
synthesis-tutor--synthesis-com,Synthesis Tutor,time-to-running,<10min (hosted SaaS sign-up),https://www.synthesis.com/tutor,real-data,added-citation
synthesis-tutor--synthesis-com,Synthesis Tutor,validated-verticals,"K-12 + higher-ed + adult learners (language, study tools, tutoring)",https://www.synthesis.com/tutor,real-data,added-citation
tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,Tesla FSD V13 — Occupancy + 4D World,adjacent-infrastructure,requires robot / vehicle hardware + sensor stack,https://www.thinkautonomous.ai/blog/occupancy-networks/,real-data,added-citation
tesla-fsd-v13-occupancy-4d-world--thinkautonomous-ai,Tesla FSD V13 — Occupancy + 4D World,anti-fit,not for non-embodied / non-physical use cases,https://www.thinkautonomous.ai/blog/occupancy-networks/,real-data,added-citation
