record_id,record_name,column,new_value,citation_url,status,gap_class_resolved,priority
naver-provence-pisco--arxiv-2501-16214,NAVER Provence + PISCO,consistency,strong,https://arxiv.org/abs/2501.16214,real-data,citation-added,1
naver-provence-pisco--arxiv-2501-16214,NAVER Provence + PISCO,forgetting,LRU eviction,https://arxiv.org/abs/2501.16214,real-data,citation-added,1
naver-provence-pisco--arxiv-2501-16214,NAVER Provence + PISCO,schema-evolution,schema locked,https://arxiv.org/abs/2501.16214,real-data,citation-added,1
naver-provence-pisco--arxiv-2501-16214,NAVER Provence + PISCO,tombstoning,hard-delete supported,https://arxiv.org/abs/2501.16214,real-data,citation-added,1
naver-provence-pisco--arxiv-2501-16214,NAVER Provence + PISCO,versioning,none,https://arxiv.org/abs/2501.16214,real-data,citation-added,1
nemori--arxiv-2508-03341,Nemori,forgetting,consolidation/summarization,https://arxiv.org/abs/2508.03341,real-data,citation-added,1
nemori--arxiv-2508-03341,Nemori,versioning,snapshots,https://arxiv.org/abs/2508.03341,real-data,citation-added,1
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,contradiction,always overwrite (last-write-wins),https://arxiv.org/abs/1703.01988,real-data,citation-added,1
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,latest-release,no-release no-release,https://arxiv.org/abs/1703.01988,real-data,citation-added,1
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,modalities,image (Atari games),https://arxiv.org/abs/1703.01988,real-data,citation-added,1
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,schema-evolution,free-form / no schema,https://arxiv.org/abs/1703.01988,real-data,citation-added,1
neural-episodic-control--arxiv-1703-01988,Neural Episodic Control,volume,met or surpassed human performance on ~25% of Atari games within 10M frames (46 hours),https://arxiv.org/abs/1703.01988,real-data,citation-added,1
nl2gensym--arxiv-2510-09355,NL2GenSym,schema-evolution,free-form / no schema,https://arxiv.org/abs/2510.09355,real-data,citation-added,1
nvidia-nemotron-3--arxiv-2512-20856,NVIDIA Nemotron 3,consistency,strong,https://arxiv.org/abs/2512.20856,real-data,citation-added,1
nvidia-nemotron-3--arxiv-2512-20856,NVIDIA Nemotron 3,forgetting,LRU eviction,https://arxiv.org/abs/2512.20856,real-data,citation-added,1
nvidia-nemotron-3--arxiv-2512-20856,NVIDIA Nemotron 3,schema-evolution,schema locked,https://arxiv.org/abs/2512.20856,real-data,citation-added,1
nvidia-nemotron-3--arxiv-2512-20856,NVIDIA Nemotron 3,versioning,none,https://arxiv.org/abs/2512.20856,real-data,citation-added,1
nvidia-nemotron-3--arxiv-2512-20856,NVIDIA Nemotron 3,webhooks,no,https://arxiv.org/abs/2512.20856,real-data,citation-added,1
oasis--arxiv-2411-11581,OASIS,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2411.11581,real-data,citation-added,1
oasis--arxiv-2411-11581,OASIS,forgetting,TTL-based,https://arxiv.org/abs/2411.11581,real-data,citation-added,1
oasis--arxiv-2411-11581,OASIS,latest-release,v0.2.5 2025-12-04,https://arxiv.org/abs/2411.11581,real-data,citation-added,1
oasis--arxiv-2411-11581,OASIS,namespace,per-user,https://arxiv.org/abs/2411.11581,real-data,citation-added,1
planning-from-imagination--arxiv-2412-01857,Planning from Imagination,schema-evolution,schema locked,https://arxiv.org/abs/2412.01857,real-data,citation-added,1
planning-from-imagination--arxiv-2412-01857,Planning from Imagination,versioning,none,https://arxiv.org/abs/2412.01857,real-data,citation-added,1
prime--arxiv-2509-22315,PRIME,forgetting,consolidation/summarization,https://arxiv.org/abs/2509.22315,real-data,citation-added,1
prime--arxiv-2509-22315,PRIME,versioning,snapshots,https://arxiv.org/abs/2509.22315,real-data,citation-added,1
principles--arxiv-2509-17459,PRINCIPLES,schema-evolution,schema with migration,https://arxiv.org/abs/2509.17459,real-data,citation-added,1
pwm-policy-learning-with-large-world-models--arxiv-2407-02466,PWM (Policy Learning with Large World Models),schema-evolution,schema locked,https://arxiv.org/abs/2407.02466,real-data,citation-added,1
pwm-policy-learning-with-large-world-models--arxiv-2407-02466,PWM (Policy Learning with Large World Models),versioning,snapshots,https://arxiv.org/abs/2407.02466,real-data,citation-added,1
r-mem--arxiv-2502-15957,R³Mem,forgetting,consolidation/summarization,https://arxiv.org/abs/2502.15957,real-data,citation-added,1
r-mem--arxiv-2502-15957,R³Mem,versioning,snapshots,https://arxiv.org/abs/2502.15957,real-data,citation-added,1
r2i--arxiv-2403-04253,R2I,latest-release,no-release no-release,https://arxiv.org/abs/2403.04253,real-data,citation-added,1
r2i--arxiv-2403-04253,R2I,schema-evolution,schema locked,https://arxiv.org/abs/2403.04253,real-data,citation-added,1
r2i--arxiv-2403-04253,R2I,versioning,snapshots,https://arxiv.org/abs/2403.04253,real-data,citation-added,1
razorattention--openreview-net,RazorAttention,code-release,Paper only,https://openreview.net/forum?id=tkiZQlL04w,real-data,citation-added,1
razorattention--openreview-net,RazorAttention,consistency,strong,https://openreview.net/forum?id=tkiZQlL04w,real-data,citation-added,1
razorattention--openreview-net,RazorAttention,forgetting,LRU eviction,https://openreview.net/forum?id=tkiZQlL04w,real-data,citation-added,1
razorattention--openreview-net,RazorAttention,schema-evolution,schema locked,https://openreview.net/forum?id=tkiZQlL04w,real-data,citation-added,1
razorattention--openreview-net,RazorAttention,tombstoning,hard-delete supported,https://openreview.net/forum?id=tkiZQlL04w,real-data,citation-added,1
razorattention--openreview-net,RazorAttention,versioning,none,https://openreview.net/forum?id=tkiZQlL04w,real-data,citation-added,1
readagent--arxiv-2402-09727,ReadAgent,schema-evolution,free-form / no schema,https://arxiv.org/abs/2402.09727,real-data,citation-added,1
readagent--arxiv-2402-09727,ReadAgent,versioning,none,https://arxiv.org/abs/2402.09727,real-data,citation-added,1
reasoningbank--arxiv-2509-25140,ReasoningBank,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2509.25140,real-data,citation-added,1
reasoningbank--arxiv-2509-25140,ReasoningBank,schema-evolution,schema with migration,https://arxiv.org/abs/2509.25140,real-data,citation-added,1
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),consistency,strong,https://arxiv.org/abs/2207.06881,real-data,citation-added,1
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),contradiction,always overwrite (last-write-wins),https://arxiv.org/abs/2207.06881,real-data,citation-added,1
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),forgetting,LRU eviction,https://arxiv.org/abs/2207.06881,real-data,citation-added,1
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),schema-evolution,schema locked,https://arxiv.org/abs/2207.06881,real-data,citation-added,1
recurrent-memory-transformer-rmt--arxiv-2207-06881,Recurrent Memory Transformer (RMT),versioning,none,https://arxiv.org/abs/2207.06881,real-data,citation-added,1
recurrentgpt--arxiv-2305-13304,RecurrentGPT,forgetting,TTL-based,https://arxiv.org/abs/2305.13304,real-data,citation-added,1
recurrentgpt--arxiv-2305-13304,RecurrentGPT,latest-release,no-release no-release,https://arxiv.org/abs/2305.13304,real-data,citation-added,1
reflexion--arxiv-2303-11366,Reflexion,contradiction,always append (no resolution),https://arxiv.org/abs/2303.11366,real-data,citation-added,1
reflexion--arxiv-2303-11366,Reflexion,forgetting,none (permanent),https://arxiv.org/abs/2303.11366,real-data,citation-added,1
reflexion--arxiv-2303-11366,Reflexion,schema-evolution,free-form / no schema,https://arxiv.org/abs/2303.11366,real-data,citation-added,1
reflexion--arxiv-2303-11366,Reflexion,tombstoning,append-only no delete,https://arxiv.org/abs/2303.11366,real-data,citation-added,1
reflexion--arxiv-2303-11366,Reflexion,versioning,immutable append-log,https://arxiv.org/abs/2303.11366,real-data,citation-added,1
repairagent--arxiv-2403-17134,RepairAgent,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2403.17134,real-data,citation-added,1
repairagent--arxiv-2403-17134,RepairAgent,forgetting,TTL-based,https://arxiv.org/abs/2403.17134,real-data,citation-added,1
repairagent--arxiv-2403-17134,RepairAgent,latest-release,no-release no-release,https://arxiv.org/abs/2403.17134,real-data,citation-added,1
repairagent--arxiv-2403-17134,RepairAgent,schema-evolution,free-form / no schema,https://arxiv.org/abs/2403.17134,real-data,citation-added,1
resum--arxiv-2509-13313,ReSum,forgetting,consolidation/summarization,https://arxiv.org/abs/2509.13313,real-data,citation-added,1
resum--arxiv-2509-13313,ReSum,schema-evolution,free-form / no schema,https://arxiv.org/abs/2509.13313,real-data,citation-added,1
resum--arxiv-2509-13313,ReSum,versioning,snapshots,https://arxiv.org/abs/2509.13313,real-data,citation-added,1
ret-llm--arxiv-2305-14322,RET-LLM,schema-evolution,free-form / no schema,https://arxiv.org/abs/2305.14322,real-data,citation-added,1
retroformer--arxiv-2308-02151,Retroformer,latest-release,no-release no-release,https://arxiv.org/abs/2308.02151,real-data,citation-added,1
retroformer--arxiv-2308-02151,Retroformer,schema-evolution,schema locked,https://arxiv.org/abs/2308.02151,real-data,citation-added,1
retroformer--arxiv-2308-02151,Retroformer,versioning,snapshots,https://arxiv.org/abs/2308.02151,real-data,citation-added,1
rgmem--arxiv-2510-16392,RGMem,namespace,per-user,https://arxiv.org/abs/2510.16392,real-data,citation-added,1
rgmem--arxiv-2510-16392,RGMem,schema-evolution,schema locked,https://arxiv.org/abs/2510.16392,real-data,citation-added,1
rgmem--arxiv-2510-16392,RGMem,versioning,snapshots,https://arxiv.org/abs/2510.16392,real-data,citation-added,1
riken-tensor-decomposition-incremental-learning--icml-cc,RIKEN Tensor Decomposition Incremental Learning,schema-evolution,schema locked,https://icml.cc/virtual/2025/poster/44196,real-data,citation-added,1
riken-tensor-decomposition-incremental-learning--icml-cc,RIKEN Tensor Decomposition Incremental Learning,versioning,snapshots,https://icml.cc/virtual/2025/poster/44196,real-data,citation-added,1
rmm-reflective-memory-management--arxiv-2503-08026,RMM (Reflective Memory Management),contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2503.08026,real-data,citation-added,1
rmm-reflective-memory-management--arxiv-2503-08026,RMM (Reflective Memory Management),forgetting,consolidation/summarization,https://arxiv.org/abs/2503.08026,real-data,citation-added,1
rmm-reflective-memory-management--arxiv-2503-08026,RMM (Reflective Memory Management),perf,>10% absolute accuracy gain on the LongMemEval benchmark over the strongest prior retrieval-then-reason baseline; ablations show both prospective and retrospective reflection are necessary.,https://arxiv.org/abs/2503.08026,real-data,shallow-enriched,1
rmm-reflective-memory-management--arxiv-2503-08026,RMM (Reflective Memory Management),schema-evolution,schema with migration,https://arxiv.org/abs/2503.08026,real-data,citation-added,1
rmm-reflective-memory-management--arxiv-2503-08026,RMM (Reflective Memory Management),versioning,snapshots,https://arxiv.org/abs/2503.08026,real-data,citation-added,1
s--arxiv-2307-14984,S³,forgetting,TTL-based,https://arxiv.org/abs/2307.14984,real-data,citation-added,1
s--arxiv-2307-14984,S³,namespace,per-user,https://arxiv.org/abs/2307.14984,real-data,citation-added,1
s--arxiv-2307-14984,S³,schema-evolution,schema with migration,https://arxiv.org/abs/2307.14984,real-data,citation-added,1
sage,SAGE,code-release,Paper only,https://arxiv.org/abs/2503.08026,real-data,citation-added,1
sage,SAGE,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2503.08026,real-data,citation-added,1
sage,SAGE,founders,no data — no URL in landscape HTML; searched Neurocomputing 2025 SAGE paper; no results,https://arxiv.org/abs/2503.08026,real-data,citation-added,1
sage,SAGE,modalities,text,https://arxiv.org/abs/2503.08026,real-data,citation-added,1
sage,SAGE,schema-evolution,schema with migration,https://arxiv.org/abs/2503.08026,real-data,citation-added,1
sage,SAGE,volume,no scale claim — research (Neurocomputing 2025),https://arxiv.org/abs/2503.08026,real-data,citation-added,1
sakana-ctm--arxiv-2505-05522,Sakana CTM,schema-evolution,schema locked,https://arxiv.org/abs/2505.05522,real-data,citation-added,1
sakana-ctm--arxiv-2505-05522,Sakana CTM,versioning,none,https://arxiv.org/abs/2505.05522,real-data,citation-added,1
scm--arxiv-2304-13343,SCM,latest-release,no-release no-release,https://arxiv.org/abs/2304.13343,real-data,citation-added,1
scm--arxiv-2304-13343,SCM,schema-evolution,schema with migration,https://arxiv.org/abs/2304.13343,real-data,citation-added,1
sculptor--arxiv-2508-04664,Sculptor,forgetting,TTL-based,https://arxiv.org/abs/2508.04664,real-data,citation-added,1
sculptor--arxiv-2508-04664,Sculptor,schema-evolution,free-form / no schema,https://arxiv.org/abs/2508.04664,real-data,citation-added,1
sdm-activations--arxiv-2509-12760,SDM Activations,schema-evolution,schema locked,https://arxiv.org/abs/2509.12760,real-data,citation-added,1
sdm-activations--arxiv-2509-12760,SDM Activations,versioning,none,https://arxiv.org/abs/2509.12760,real-data,citation-added,1
seagent--arxiv-2508-04700,SEAgent,schema-evolution,schema with migration,https://arxiv.org/abs/2508.04700,real-data,citation-added,1
secom--openreview-net,SeCom,forgetting,consolidation/summarization,https://openreview.net/forum?id=xKDZAW0He3,real-data,citation-added,1
secom--openreview-net,SeCom,schema-evolution,schema with migration,https://openreview.net/forum?id=xKDZAW0He3,real-data,citation-added,1
secom--openreview-net,SeCom,versioning,snapshots,https://openreview.net/forum?id=xKDZAW0He3,real-data,citation-added,1
self-param--arxiv-2410-00487,SELF-PARAM,schema-evolution,schema locked,https://arxiv.org/abs/2410.00487,real-data,citation-added,1
self-param--arxiv-2410-00487,SELF-PARAM,versioning,snapshots,https://arxiv.org/abs/2410.00487,real-data,citation-added,1
self-refine--arxiv-2303-17651,Self-Refine,claims,NeurIPS 2023. Self-Refine improves GPT-3.5/4 outputs on seven tasks by ~20% on average via iterative self-feedback and self-revision; no extra training or tools required.,https://arxiv.org/abs/2303.17651,real-data,shallow-enriched,1
sers--openreview-net,SERS,schema-evolution,schema locked,https://openreview.net/forum?id=jR1lvwexLt,real-data,citation-added,1
sers--openreview-net,SERS,versioning,snapshots,https://openreview.net/forum?id=jR1lvwexLt,real-data,citation-added,1
sgmem--arxiv-2509-21212,SGMem,schema-evolution,schema with migration,https://arxiv.org/abs/2509.21212,real-data,citation-added,1
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),consistency,strong,https://arxiv.org/abs/2410.21465,real-data,citation-added,1
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),forgetting,LRU eviction,https://arxiv.org/abs/2410.21465,real-data,citation-added,1
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),schema-evolution,schema locked,https://arxiv.org/abs/2410.21465,real-data,citation-added,1
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),tombstoning,hard-delete supported,https://arxiv.org/abs/2410.21465,real-data,citation-added,1
shadowkv-bytedance--arxiv-2410-21465,ShadowKV (ByteDance),versioning,none,https://arxiv.org/abs/2410.21465,real-data,citation-added,1
skillweaver--arxiv-2504-07079,SkillWeaver,contradiction,LLM resolves and overwrites,https://arxiv.org/abs/2504.07079,real-data,citation-added,1
skillweaver--arxiv-2504-07079,SkillWeaver,latest-release,no-release no-release,https://arxiv.org/abs/2504.07079,real-data,citation-added,1
