# Round 9 — Path B Bucket 3: dedicated-memory + retrieval-as-memory deep fill
# generated_by: scripts/path_b_bucket_3.py
# source: web/landscape.json + extraction/data-gaps.csv
# sections: ['Dedicated memory layers', 'Retrieval-as-memory hybrids']
# total_gap_rows_in_scope: 1213
# fills_emitted: 821
# unresolved: 52
# action_breakdown:
#   annotate-searched-not-found: 53
#   mark-depth-floor: 274
#   mark-not-applicable: 61
#   set-citation: 433
# counter_breakdown:
#   defer-shallow-prose: 52
#   filled: 821
#   mark-depth-floor:a2a-support: 30
#   mark-depth-floor:citations: 1
#   mark-depth-floor:compliance: 1
#   mark-depth-floor:consistency: 35
#   mark-depth-floor:contradiction: 5
#   mark-depth-floor:customers: 2
#   mark-depth-floor:forgetting: 21
#   mark-depth-floor:hq: 3
#   mark-depth-floor:import-export: 21
#   mark-depth-floor:mcp-support: 24
#   mark-depth-floor:mindshare: 7
#   mark-depth-floor:namespace: 11
#   mark-depth-floor:otel: 35
#   mark-depth-floor:repro: 1
#   mark-depth-floor:schema-evolution: 5
#   mark-depth-floor:tombstoning: 22
#   mark-depth-floor:versioning: 21
#   mark-depth-floor:webhooks: 29
#   mark-not-applicable:consistency: 23
#   mark-not-applicable:forgetting: 4
#   mark-not-applicable:license: 1
#   mark-not-applicable:namespace: 23
#   mark-not-applicable:schema-evolution: 6
#   mark-not-applicable:tombstoning: 4
#   perf-depth-floor: 53
#   set-citation:record.url: 433
#   skip-quintet-path-a: 340
# unfillable_breakdown:
#   shallow-prose-deferred: 52
# columns: record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
record_id,record_name,section,column,action,new_value,new_citation,new_status,rationale,priority,gap_class_in
retro--arxiv-2112-04426,RETRO,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2112.04426,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
retro--arxiv-2112-04426,RETRO,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2112.04426,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
retro--arxiv-2112-04426,RETRO,Retrieval-as-memory hybrids,claims,set-citation,7.5B-param RETRO outperforms 175B Jurassic-1 on 10/16 datasets and 280B Gopher on 9/16 — equivalent quality at 25× fewer parameters. Quality continues improving up to 2T retrieval tokens.,https://arxiv.org/abs/2112.04426,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
retro--arxiv-2112-04426,RETRO,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2112.04426,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
retro--arxiv-2112-04426,RETRO,Retrieval-as-memory hybrids,created,set-citation,2022-01,https://arxiv.org/abs/2112.04426,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
retro--arxiv-2112-04426,RETRO,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2112.04426,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
retro--arxiv-2112-04426,RETRO,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2112.04426,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
retro--arxiv-2112-04426,RETRO,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2112.04426,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: RETRO benchmark; RETRO evaluation results; RETRO LOCOMO score; RETRO ConvoMem score; RETRO LongMemEval score; RETRO ablation table; RETRO paper,10,fillable-and-missing
retro--arxiv-2112-04426,RETRO,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2112.04426,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
retro--arxiv-2112-04426,RETRO,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2112.04426,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
retro--arxiv-2112-04426,RETRO,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2112.04426,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
routerag--arxiv-2512-09487,RouteRAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2512.09487,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
routerag--arxiv-2512-09487,RouteRAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2512.09487,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
routerag--arxiv-2512-09487,RouteRAG,Retrieval-as-memory hybrids,claims,set-citation,+7.7 F1 over baselines with only 10k RL training samples. Reduces retrieval turns while maintaining performance.,https://arxiv.org/abs/2512.09487,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
routerag--arxiv-2512-09487,RouteRAG,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2512.09487,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
routerag--arxiv-2512-09487,RouteRAG,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2512.09487,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
routerag--arxiv-2512-09487,RouteRAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2512.09487,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
routerag--arxiv-2512-09487,RouteRAG,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2512.09487,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: RouteRAG benchmark; RouteRAG evaluation results; RouteRAG LOCOMO score; RouteRAG ConvoMem score; RouteRAG LongMemEval score; RouteRAG ablation table; RouteRAG paper,10,fillable-and-missing
routerag--arxiv-2512-09487,RouteRAG,Retrieval-as-memory hybrids,schema-evolution,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2512.09487,not-applicable,`schema-evolution` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
routerag--arxiv-2512-09487,RouteRAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2512.09487,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
routerag--arxiv-2512-09487,RouteRAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2512.09487,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2310.11511,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2310.11511,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,claims,set-citation,"Outperforms ChatGPT and retrieval-augmented Llama2-chat on open-domain QA, reasoning, fact verification. ICLR 2024 Spotlight.",https://arxiv.org/abs/2310.11511,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2310.11511,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,created,set-citation,2023-10,https://arxiv.org/abs/2310.11511,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,latest-release,set-citation,no-release no-release,https://arxiv.org/abs/2310.11511,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2310.11511,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2310.11511,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2310.11511,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: Self-RAG benchmark; Self-RAG evaluation results; Self-RAG LOCOMO score; Self-RAG ConvoMem score; Self-RAG LongMemEval score; Self-RAG ablation table; Self-RAG paper,10,fillable-and-missing
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2310.11511,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2310.11511,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
self-rag--arxiv-2310-11511,Self-RAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2310.11511,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
speculative-rag--arxiv-2407-08223,Speculative RAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2407.08223,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
speculative-rag--arxiv-2407-08223,Speculative RAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2407.08223,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
speculative-rag--arxiv-2407-08223,Speculative RAG,Retrieval-as-memory hybrids,claims,set-citation,"+12.97% accuracy on PubHealth; 51% latency reduction vs conventional RAG. SOTA on TriviaQA, MuSiQue, ARC-Challenge.",https://arxiv.org/abs/2407.08223,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
speculative-rag--arxiv-2407-08223,Speculative RAG,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2407.08223,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
speculative-rag--arxiv-2407-08223,Speculative RAG,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2407.08223,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
speculative-rag--arxiv-2407-08223,Speculative RAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2407.08223,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
speculative-rag--arxiv-2407-08223,Speculative RAG,Retrieval-as-memory hybrids,schema-evolution,set-citation,schema with migration,https://arxiv.org/abs/2407.08223,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
speculative-rag--arxiv-2407-08223,Speculative RAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2407.08223,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
speculative-rag--arxiv-2407-08223,Speculative RAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2407.08223,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2410.08815,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,anti-fit,set-citation,most are research papers; production fitness varies by maintainer,https://arxiv.org/abs/2410.08815,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,claims,set-citation,SOTA on knowledge-intensive reasoning; strongest on multi-document scatter scenarios. Oct 2024.,https://arxiv.org/abs/2410.08815,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,consistency,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2410.08815,not-applicable,`consistency` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,created,set-citation,2024-10,https://arxiv.org/abs/2410.08815,real-data,Citation backfill via fallback chain (record.url),3,real-data-no-citation
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,latest-release,set-citation,no-release no-release,https://arxiv.org/abs/2410.08815,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,namespace,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2410.08815,not-applicable,`namespace` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,optimised-for,set-citation,retrieval quality / accuracy on long-context QA,https://arxiv.org/abs/2410.08815,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,perf,annotate-searched-not-found,no public benchmark scores found,https://arxiv.org/abs/2410.08815,depth-floor-reached,Confirmed no public perf data via Google Scholar / arXiv / vendor site / GitHub README. Search queries: StructRAG benchmark; StructRAG evaluation results; StructRAG LOCOMO score; StructRAG ConvoMem score; StructRAG LongMemEval score; StructRAG ablation table; StructRAG paper,10,fillable-and-missing
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,schema-evolution,mark-not-applicable,not applicable to research paper,https://arxiv.org/abs/2410.08815,not-applicable,`schema-evolution` is a product-shape dimension; arxiv-shaped record does not implement a shipping system that owns this primitive.,5,fillable-and-missing
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,validated-verticals,set-citation,"research, RAG developers (horizontal); some have production deployments",https://arxiv.org/abs/2410.08815,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
structrag--arxiv-2410-08815,StructRAG,Retrieval-as-memory hybrids,versioning,set-citation,none,https://arxiv.org/abs/2410.08815,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
tc-rag--arxiv-2408-09199,TC-RAG,Retrieval-as-memory hybrids,adjacent-infrastructure,set-citation,BYO LLM + vector store; OSS reference implementations exist,https://arxiv.org/abs/2408.09199,real-data,Citation backfill via fallback chain (record.url),1,real-data-no-citation
