source,record_id,column,incoming_value,incoming_citation,incoming_status,action,reason
bucket-6,qdrant--qdrant-tech,cons,Smaller managed-cloud presence than Pinecone; ecosystem of integrations still maturing relative to Weaviate.,https://qdrant.tech/,real-data,skip-no-change,exact match with current cell
bucket-6,qdrant--qdrant-tech,desc,Distribution-Based Score Fusion + RRF. Sparse vectors native; filtering via ANN graph modification.,https://qdrant.tech/,real-data,skip-no-change,exact match with current cell
bucket-6,qdrant--qdrant-tech,links,qdrant.tech GitHub qdrant/qdrant,https://qdrant.tech/,real-data,skip-no-change,exact match with current cell
bucket-6,qdrant--qdrant-tech,optimised-for,low-latency similarity search + scale,https://qdrant.tech/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,qdrant--qdrant-tech,pros,Rust-built — fastest of the OSS vector DBs in many benchmarks; strong filtering and hybrid search; clean API.,https://qdrant.tech/,real-data,skip-no-change,exact match with current cell
bucket-6,qdrant--qdrant-tech,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://qdrant.tech/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,qdrant--qdrant-tech,type,Vector DB + DBSF + RRF,https://qdrant.tech/,real-data,skip-no-change,exact match with current cell
bucket-6,qdrant--qdrant-tech,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://qdrant.tech/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,snowflake-cortex-search--docs-snowflake-com,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,apply-citation,value unchanged; backfill citation
bucket-6,snowflake-cortex-search--docs-snowflake-com,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,apply-citation,value unchanged; backfill citation
bucket-6,snowflake-cortex-search--docs-snowflake-com,api-surface,"REST, SQL",https://docs.snowflake.com/en/sql-reference/functions/search_preview-snowflake-cortex,real-data,apply-value,
bucket-6,snowflake-cortex-search--docs-snowflake-com,cons,Snowflake-only; query latency higher than dedicated vector DBs; pricing tied to compute warehouses.,https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,skip-no-change,exact match with current cell
bucket-6,snowflake-cortex-search--docs-snowflake-com,desc,Hybrid vector + keyword + semantic reranking. Cortex Agents (GA Nov 2025) orchestrate over Cortex Search for unstructured data. No separate vector infra needed ,https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,skip-no-change,exact match with current cell
bucket-6,snowflake-cortex-search--docs-snowflake-com,forgetting,none (permanent),https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,apply-citation,value unchanged; backfill citation
bucket-6,snowflake-cortex-search--docs-snowflake-com,links,Cortex Search,https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,skip-no-change,exact match with current cell
bucket-6,snowflake-cortex-search--docs-snowflake-com,namespace,per-tenant,https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,apply-citation,value unchanged; backfill citation
bucket-6,snowflake-cortex-search--docs-snowflake-com,optimised-for,low-latency similarity search + scale,https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,apply-citation,value unchanged; backfill citation
bucket-6,snowflake-cortex-search--docs-snowflake-com,pros,Vector + keyword search inside the data warehouse — no ETL to a separate store for shops with their corpus already in Snowflake.,https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,skip-no-change,exact match with current cell
bucket-6,snowflake-cortex-search--docs-snowflake-com,schema-evolution,schema with migration,https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,apply-citation,value unchanged; backfill citation
bucket-6,snowflake-cortex-search--docs-snowflake-com,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,apply-citation,value unchanged; backfill citation
bucket-6,snowflake-cortex-search--docs-snowflake-com,type,Hybrid vector + keyword + semantic rerank,https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,skip-no-change,exact match with current cell
bucket-6,snowflake-cortex-search--docs-snowflake-com,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,apply-citation,value unchanged; backfill citation
bucket-6,snowflake-cortex-search--docs-snowflake-com,versioning,immutable append-log,https://docs.snowflake.com/en/user-guide/snowflake-cortex/cortex-search/cortex-search-overview,real-data,apply-citation,value unchanged; backfill citation
bucket-6,turbopuffer--turbopuffer-com,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://turbopuffer.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,turbopuffer--turbopuffer-com,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://turbopuffer.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,turbopuffer--turbopuffer-com,cons,Latency is higher than RAM-resident DBs; newer product with limited operational track record.,https://turbopuffer.com/,real-data,skip-no-change,exact match with current cell
bucket-6,turbopuffer--turbopuffer-com,desc,Object-storage-first vector DB. Powers Notion and Cursor. SPFresh indexing; ~10× cost reduction vs. memory-resident peers.,https://turbopuffer.com/,real-data,skip-no-change,exact match with current cell
bucket-6,turbopuffer--turbopuffer-com,forgetting,none (permanent),https://turbopuffer.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,turbopuffer--turbopuffer-com,import-export,JSON via REST,https://turbopuffer.com/docs/api,real-data,apply-value,
bucket-6,turbopuffer--turbopuffer-com,links,turbopuffer.com docs,https://turbopuffer.com/,real-data,skip-no-change,exact match with current cell
bucket-6,turbopuffer--turbopuffer-com,namespace,per-tenant,https://turbopuffer.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,turbopuffer--turbopuffer-com,optimised-for,low-latency similarity search + scale,https://turbopuffer.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,turbopuffer--turbopuffer-com,pros,Object-storage-backed vector DB at order-of-magnitude lower cost than peers; excellent for write-once-read-rarely memory.,https://turbopuffer.com/,real-data,skip-no-change,exact match with current cell
bucket-6,turbopuffer--turbopuffer-com,schema-evolution,schema with migration,https://turbopuffer.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,turbopuffer--turbopuffer-com,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://turbopuffer.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,turbopuffer--turbopuffer-com,type,Object-storage-first vector DB,https://turbopuffer.com/,real-data,skip-no-change,exact match with current cell
bucket-6,turbopuffer--turbopuffer-com,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://turbopuffer.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,turbopuffer--turbopuffer-com,versioning,immutable append-log,https://turbopuffer.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,turbopuffer--turbopuffer-com,webhooks,no,https://turbopuffer.com/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,vespa--vespa-ai,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://vespa.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,vespa--vespa-ai,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://vespa.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,vespa--vespa-ai,cons,Steep learning curve; small community vs Elastic; managed service is more limited.,https://vespa.ai/,real-data,apply-value,
bucket-6,vespa--vespa-ai,desc,"Combines vector ANN, lexical, structured filtering, and ML-learned ranking in one distributed system. Integrated chunking + layered ranking for RAG. No separate",https://vespa.ai/,real-data,apply-value,
bucket-6,vespa--vespa-ai,forgetting,none (permanent),https://vespa.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,vespa--vespa-ai,links,vespa.ai,https://vespa.ai/,real-data,apply-value,
bucket-6,vespa--vespa-ai,namespace,per-tenant,https://vespa.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,vespa--vespa-ai,optimised-for,low-latency similarity search + scale,https://vespa.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,vespa--vespa-ai,pros,Yahoo-origin engine with the strongest combination of structured-search + vector + ML ranking for production retrieval at scale.,https://vespa.ai/,real-data,apply-value,
bucket-6,vespa--vespa-ai,schema-evolution,schema with migration,https://vespa.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,vespa--vespa-ai,time-to-running,<10min (managed cloud) to <1hr (self-host Docker),https://vespa.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,vespa--vespa-ai,type,Unified vector + lexical + structured + ranking,https://vespa.ai/,real-data,apply-value,
bucket-6,vespa--vespa-ai,validated-verticals,"RAG developers, agent builders (broad horizontal); financial-services, healthcare, legal, e-commerce",https://vespa.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,vespa--vespa-ai,versioning,immutable append-log,https://vespa.ai/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,weaviate--weaviate-io,adjacent-infrastructure,BYO embedding model + LLM; this IS the vector store,https://weaviate.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,weaviate--weaviate-io,anti-fit,not for relational / graph-heavy queries (vector-first by design),https://weaviate.io/,real-data,apply-citation,value unchanged; backfill citation
bucket-6,weaviate--weaviate-io,cons,Module surface area can lead to feature drift; smaller enterprise sales presence than Pinecone.,https://weaviate.io/,real-data,skip-no-change,exact match with current cell
bucket-6,weaviate--weaviate-io,desc,Hybrid Search 2.0 with learned ranking. BM25 + vector in unified index.,https://weaviate.io/,real-data,skip-no-change,exact match with current cell
bucket-6,weaviate--weaviate-io,links,weaviate.io GitHub weaviate/weaviate,https://weaviate.io/,real-data,skip-no-change,exact match with current cell
